"timestamp","model","command","latency_s","parsed_ok","tokens_in","tokens_out","tokens_total","json","raw"
"2025-08-28T09:01:47","meta-llama/llama-3.3-70b-instruct","Go to the table","1.459","1","91","25","116","{""intent"": ""move"", ""goal"": {""x"": 1.0, ""y"": 1.0}, ""note"": ""table location""}","{""intent"":""move"",""goal"":{""x"":1.0,""y"":1.0},""note"":""table location""}"
"2025-08-28T09:01:49","meta-llama/llama-3.3-70b-instruct","Go to the foldable chair","1.262","1","92","27","119","{""intent"": ""move"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""foldable chair location unknown, provide coordinates""}","{""intent"":""move"",""goal"":{""x"":0,""y"":0},""note"":""foldable chair location unknown, provide coordinates""}"
"2025-08-28T09:01:50","meta-llama/llama-3.3-70b-instruct","Go to the foldable chair","1.293","1","93","28","121","{""intent"": ""move"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""foldable chair location unknown, please specify coordinates""}","{""intent"":""move"",""goal"":{""x"":0,""y"":0},""note"":""foldable chair location unknown, please specify coordinates""}"
"2025-08-28T09:01:52","meta-llama/llama-3.3-70b-instruct","Go to the foldable chair","1.369","1","92","28","120","{""intent"": ""move"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""foldable chair location unknown, please specify coordinates""}","{""intent"":""move"",""goal"":{""x"":0,""y"":0},""note"":""foldable chair location unknown, please specify coordinates""}"
"2025-08-28T09:01:54","meta-llama/llama-3.3-70b-instruct","Head to the shelf near entry","1.434","1","92","25","117","{""intent"": ""move"", ""goal"": {""x"": 1.0, ""y"": 0.0}, ""note"": ""near entry""}","{""intent"":""move"",""goal"":{""x"":1.0,""y"":0.0},""note"":""near entry""}"
"2025-08-28T09:01:56","meta-llama/llama-3.3-70b-instruct","Head to the shelf near entry","1.541","1","93","25","118","{""intent"": ""move"", ""goal"": {""x"": 1.0, ""y"": 0.0}, ""note"": ""near entry""}","{""intent"":""move"",""goal"":{""x"":1.0,""y"":0.0},""note"":""near entry""}"
"2025-08-28T09:01:58","meta-llama/llama-3.3-70b-instruct","Head to the shelf near entry","1.962","1","93","25","118","{""intent"": ""move"", ""goal"": {""x"": 1.0, ""y"": 0.0}, ""note"": ""near entry""}","{""intent"":""move"",""goal"":{""x"":1.0,""y"":0.0},""note"":""near entry""}"
"2025-08-28T09:02:01","mistralai/mistral-7b-instruct","Go to the charging station","1.768","1","92","30","122","{""intent"": ""go_to_charging_station"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": """"}"," {""intent"":""go_to_charging_station"",""goal"":{""x"":0,""y"":0},""note"":""""}"
"2025-08-28T09:02:03","mistralai/mistral-7b-instruct","Go to the charging station","2.175","1","92","29","121","{""intent"": ""go_to_charging_station"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": """"}"," {""intent"":""go_to_charging_station"",""goal"":{""x"":0,""y"":0},""note"":""""}"
"2025-08-28T09:02:05","mistralai/mistral-7b-instruct","Go to the charging station","2.151","1","92","29","121","{""intent"": ""go_to_charging_station"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": """"}"," {""intent"":""go_to_charging_station"",""goal"":{""x"":0,""y"":0},""note"":""""}"
"2025-08-28T09:02:09","mistralai/mistral-7b-instruct","Move to the docking station","1.873","1","93","42","135","{""intent"": ""move"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""The docking station's coordinates are assumed to be (0,0) in this context""}"," {""intent"":""move"", ""goal"":{""x"":0, ""y"":0}, ""note"":""The docking station's coordinates are assumed to be (0,0) in this context""}"
"2025-08-28T09:02:11","mistralai/mistral-7b-instruct","Move to the docking station","2.048","1","93","42","135","{""intent"": ""move"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""The docking station's coordinates are assumed to be (0,0) in this context""}"," {""intent"":""move"", ""goal"":{""x"":0, ""y"":0}, ""note"":""The docking station's coordinates are assumed to be (0,0) in this context""}"
"2025-08-28T09:02:13","mistralai/mistral-7b-instruct","Move to the docking station","2.048","1","93","42","135","{""intent"": ""move"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""The docking station's coordinates are assumed to be (0,0) in this context""}"," {""intent"":""move"", ""goal"":{""x"":0, ""y"":0}, ""note"":""The docking station's coordinates are assumed to be (0,0) in this context""}"
"2025-08-28T09:02:17","mistralai/mistral-7b-instruct","Go to the table","1.452","1","91","38","129","{""intent"": ""moveToTable"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Assuming the table is the origin point (0,0)""}"," {""intent"":""moveToTable"", ""goal"":{""x"":0, ""y"":0}, ""note"":""Assuming the table is the origin point (0,0)""}"
"2025-08-28T09:02:19","mistralai/mistral-7b-instruct","Go to the table","2.048","1","91","38","129","{""intent"": ""moveToTable"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Assuming the table is the origin point (0,0)""}"," {""intent"":""moveToTable"", ""goal"":{""x"":0, ""y"":0}, ""note"":""Assuming the table is the origin point (0,0)""}"
"2025-08-28T09:02:21","mistralai/mistral-7b-instruct","Go to the table","1.844","1","91","38","129","{""intent"": ""moveToTable"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Assuming the table is the origin point (0,0)""}"," {""intent"":""moveToTable"", ""goal"":{""x"":0, ""y"":0}, ""note"":""Assuming the table is the origin point (0,0)""}"
"2025-08-28T09:02:25","mistralai/mistral-7b-instruct","Go to the foldable chair","1.978","1","93","43","136","{""intent"": ""move"", ""goal"": {""x"": 0, ""y"": 1}, ""note"": ""Assuming the chair is located in the living room, where the foldable chair is usually placed.""}"," {""intent"":""move"", ""goal"":{""x"":0, ""y"":1}, ""note"":""Assuming the chair is located in the living room, where the foldable chair is usually placed.""}"
"2025-08-28T09:02:27","mistralai/mistral-7b-instruct","Go to the foldable chair","1.402","1","93","55","148","{""intent"": ""move"", ""goal"": {""x"": 0, ""y"": 1}, ""note"": ""Assuming the chair is located in the living room and the 'go' command refers to the y-axis, which is the vertical axis in this context.""}"," {""intent"":""move"", ""goal"":{""x"":0, ""y"":1}, ""note"":""Assuming the chair is located in the living room and the 'go' command refers to the y-axis, which is the vertical axis in this context.""}"
"2025-08-28T09:02:28","mistralai/mistral-7b-instruct","Go to the foldable chair","1.536","1","93","47","140","{""intent"": ""move"", ""goal"": {""x"": 0, ""y"": 1}, ""note"": ""Assuming the chair is in the room and the '1' represents the height from the ground where the chair is located""}"," {""intent"":""move"", ""goal"":{""x"":0, ""y"":1}, ""note"":""Assuming the chair is in the room and the '1' represents the height from the ground where the chair is located""}"
"2025-08-28T09:02:32","mistralai/mistral-7b-instruct","Head to the shelf near entry","1.946","1","93","41","134","{""intent"": ""move"", ""goal"": {""x"": 0, ""y"": 1}, ""note"": ""Head towards the shelf near the entry, typically found along the wall or near the entrance.""}"," {""intent"":""move"", ""goal"":{""x"":0, ""y"":1}, ""note"":""Head towards the shelf near the entry, typically found along the wall or near the entrance.""}"
"2025-08-28T09:02:33","mistralai/mistral-7b-instruct","Head to the shelf near entry","1.121","1","93","41","134","{""intent"": ""move"", ""goal"": {""x"": 0, ""y"": 1}, ""note"": ""Head towards the shelf near the entry, typically found along the wall or near the entrance.""}"," {""intent"":""move"", ""goal"":{""x"":0, ""y"":1}, ""note"":""Head towards the shelf near the entry, typically found along the wall or near the entrance.""}"
"2025-08-28T09:02:34","mistralai/mistral-7b-instruct","Head to the shelf near entry","1.408","1","93","41","134","{""intent"": ""move"", ""goal"": {""x"": 0, ""y"": 1}, ""note"": ""Head towards the shelf near the entry, typically found along the wall or near the entrance.""}"," {""intent"":""move"", ""goal"":{""x"":0, ""y"":1}, ""note"":""Head towards the shelf near the entry, typically found along the wall or near the entrance.""}"
"2025-08-28T09:02:46","deepseek/deepseek-r1","Go to the charging station","5.259","1","83","290","373","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Charging station coordinates not specified""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Charging station coordinates not specified""}"
"2025-08-28T09:03:00","deepseek/deepseek-r1","Go to the charging station","13.583","1","83","1060","1143","{""intent"": ""navigate"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Charging station assumed at origin; provide coordinates if different""}","{""intent"":""navigate"",""goal"":{""x"":0,""y"":0},""note"":""Charging station assumed at origin; provide coordinates if different""}"
"2025-08-28T09:03:45","deepseek/deepseek-r1","Go to the charging station","44.954","1","83","1453","1536","{""intent"": ""navigate"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Charging station coordinates not provided, assumed default location""}","{""intent"":""navigate"",""goal"":{""x"":0,""y"":0},""note"":""Charging station coordinates not provided, assumed default location""}"
"2025-08-28T09:04:07","deepseek/deepseek-r1","Move to the docking station","14.469","1","83","900","983","{""intent"": ""navigate"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Moving to docking station at predefined location""}","{""intent"":""navigate"",""goal"":{""x"":0,""y"":0},""note"":""Moving to docking station at predefined location""}"
"2025-08-28T09:04:21","deepseek/deepseek-r1","Move to the docking station","14.438","1","83","454","537","{""intent"": ""navigate"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Docking station coordinates assumed at origin; adjust if needed""}","{""intent"":""navigate"",""goal"":{""x"":0,""y"":0},""note"":""Docking station coordinates assumed at origin; adjust if needed""}"
"2025-08-28T09:04:24","deepseek/deepseek-r1","Move to the docking station","2.97","1","84","138","222","{""intent"": ""navigate"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Docking station's predefined location""}","{""intent"":""navigate"",""goal"":{""x"":0,""y"":0},""note"":""Docking station's predefined location""}"
"2025-08-28T09:04:37","deepseek/deepseek-r1","Go to the table","5.666","1","82","312","394","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Which table? Location not specified.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Which table? Location not specified.""}"
"2025-08-28T09:04:44","deepseek/deepseek-r1","Go to the table","6.241","1","83","143","226","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Please specify the location of the table (coordinates or description).""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Please specify the location of the table (coordinates or description).""}"
"2025-08-28T09:04:54","deepseek/deepseek-r1","Go to the table","10.752","1","83","180","263","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Table location not specified""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Table location not specified""}"
"2025-08-28T09:05:16","deepseek/deepseek-r1","Go to the foldable chair","10.777","1","84","325","409","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Location of the foldable chair not specified""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Location of the foldable chair not specified""}"
"2025-08-28T09:05:22","deepseek/deepseek-r1","Go to the foldable chair","5.045","1","84","247","331","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Location of the foldable chair not specified""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Location of the foldable chair not specified""}"
"2025-08-28T09:05:26","deepseek/deepseek-r1","Go to the foldable chair","4.11","1","84","211","295","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Location of foldable chair not specified""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Location of foldable chair not specified""}"
"2025-08-28T09:05:46","deepseek/deepseek-r1","Head to the shelf near entry","9.727","1","85","231","316","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Specify which entry (e.g. main entrance, north door) and shelf location for accurate navigation""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Specify which entry (e.g. main entrance, north door) and shelf location for accurate navigation""}"
"2025-08-28T09:06:01","deepseek/deepseek-r1","Head to the shelf near entry","14.644","1","84","430","514","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Entry point and shelf location not specified - need more context for coordinates""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Entry point and shelf location not specified - need more context for coordinates""}"
"2025-08-28T09:06:11","deepseek/deepseek-r1","Head to the shelf near entry","10.207","1","85","277","362","{""intent"": ""clarify"", ""goal"": {""x"": 0, ""y"": 0}, ""note"": ""Which entry and shelf? Specify location details for accurate navigation.""}","{""intent"":""clarify"",""goal"":{""x"":0,""y"":0},""note"":""Which entry and shelf? Specify location details for accurate navigation.""}"
